id,title,abstract,pdf_url
2509.09370v1,Capillary Rise in Pipes with Variable Cross Section,"This work proposes an ODE model for a capillary rise in pipes with variable
cross section and compares it to the lubrication theory model. Two key
assumptions are made: (1) radius of the pipe varies with axial coordinate, and
(2) pipe's convergence angle is small. The model reduction process involves the
identification of critical parameters and simplifies the governing equations by
neglecting higher-order terms. Under appropriate scaling, it is shown that
generalized Washburn's equation for capillary rise in pipes with variable cross
section reduces to the known lubrication theory model.",http://arxiv.org/pdf/2509.09370v1
2509.09369v1,Impact of Force Noise on the Visibility of STA-Based Atom Interferometers,"In a previous work, we designed a compact atom interferometer to measure
homogeneous constant forces guiding the arms via shortcuts to adiabatic paths.
Within this scheme we drive the atom by moving spin-dependent traps, and design
a force $f(t)$ to compensate inertial terms in the moving frame. In this paper
we analyze how robust our interferometer is against some realistic noisy
deviation from the unperturbed value of the force $f(t)$. The complex overlap
of the atom wave functions for each arm of the interferometer at the final time
of the process is calculated. We demonstrate that the measure of the unknown
force will not be affected, as there will be no contribution of the error in
the phase difference of the overlap. Nevertheless, the visibility will be
reduced as the modulus will no longer be one. In addition we find the optimal
trajectories minimizing the effect of the noise in the visibility while keeping
the sensitivity of the interferometer.",http://arxiv.org/pdf/2509.09369v1
2509.09368v1,"A Fully Automatic Framework for Intracranial Pressure Grading: Integrating Keyframe Identification, ONSD Measurement and Clinical Data","Intracranial pressure (ICP) elevation poses severe threats to cerebral
function, thus necessitating monitoring for timely intervention. While lumbar
puncture is the gold standard for ICP measurement, its invasiveness and
associated risks drive the need for non-invasive alternatives. Optic nerve
sheath diameter (ONSD) has emerged as a promising biomarker, as elevated ICP
directly correlates with increased ONSD. However, current clinical practices
for ONSD measurement suffer from inconsistency in manual operation,
subjectivity in optimal view selection, and variability in thresholding,
limiting their reliability. To address these challenges, we introduce a fully
automatic two-stage framework for ICP grading, integrating keyframe
identification, ONSD measurement and clinical data. Specifically, the fundus
ultrasound video processing stage performs frame-level anatomical segmentation,
rule-based keyframe identification guided by an international consensus
statement, and precise ONSD measurement. The intracranial pressure grading
stage then fuses ONSD metrics with clinical features to enable the prediction
of ICP grades, thereby demonstrating an innovative blend of interpretable
ultrasound analysis and multi-source data integration for objective clinical
evaluation. Experimental results demonstrate that our method achieves a
validation accuracy of $0.845 \pm 0.071$ (with standard deviation from
five-fold cross-validation) and an independent test accuracy of 0.786,
significantly outperforming conventional threshold-based method ($0.637 \pm
0.111$ validation accuracy, $0.429$ test accuracy). Through effectively
reducing operator variability and integrating multi-source information, our
framework establishes a reliable non-invasive approach for clinical ICP
evaluation, holding promise for improving patient management in acute
neurological conditions.",http://arxiv.org/pdf/2509.09368v1
2509.09365v1,Plug-and-play Diffusion Models for Image Compressive Sensing with Data Consistency Projection,"We explore the connection between Plug-and-Play (PnP) methods and Denoising
Diffusion Implicit Models (DDIM) for solving ill-posed inverse problems, with a
focus on single-pixel imaging. We begin by identifying key distinctions between
PnP and diffusion models-particularly in their denoising mechanisms and
sampling procedures. By decoupling the diffusion process into three
interpretable stages: denoising, data consistency enforcement, and sampling, we
provide a unified framework that integrates learned priors with physical
forward models in a principled manner. Building upon this insight, we propose a
hybrid data-consistency module that linearly combines multiple PnP-style
fidelity terms. This hybrid correction is applied directly to the denoised
estimate, improving measurement consistency without disrupting the diffusion
sampling trajectory. Experimental results on single-pixel imaging tasks
demonstrate that our method achieves better reconstruction quality.",http://arxiv.org/pdf/2509.09365v1
2509.09360v1,MetaRAG: Metamorphic Testing for Hallucination Detection in RAG Systems,"Large Language Models (LLMs) are increasingly deployed in enterprise
applications, yet their reliability remains limited by hallucinations, i.e.,
confident but factually incorrect information. Existing detection approaches,
such as SelfCheckGPT and MetaQA, primarily target standalone LLMs and do not
address the unique challenges of Retrieval-Augmented Generation (RAG) systems,
where responses must be consistent with retrieved evidence. We therefore
present MetaRAG, a metamorphic testing framework for hallucination detection in
Retrieval-Augmented Generation (RAG) systems. MetaRAG operates in a real-time,
unsupervised, black-box setting, requiring neither ground-truth references nor
access to model internals, making it suitable for proprietary and high-stakes
domains. The framework proceeds in four stages: (1) decompose answers into
atomic factoids, (2) generate controlled mutations of each factoid using
synonym and antonym substitutions, (3) verify each variant against the
retrieved context (synonyms are expected to be entailed and antonyms
contradicted), and (4) aggregate penalties for inconsistencies into a
response-level hallucination score. Crucially for identity-aware AI, MetaRAG
localizes unsupported claims at the factoid span where they occur (e.g.,
pregnancy-specific precautions, LGBTQ+ refugee rights, or labor eligibility),
allowing users to see flagged spans and enabling system designers to configure
thresholds and guardrails for identity-sensitive queries. Experiments on a
proprietary enterprise dataset illustrate the effectiveness of MetaRAG for
detecting hallucinations and enabling trustworthy deployment of RAG-based
conversational agents. We also outline a topic-based deployment design that
translates MetaRAG's span-level scores into identity-aware safeguards; this
design is discussed but not evaluated in our experiments.",http://arxiv.org/pdf/2509.09360v1
2509.09357v1,Enhancing Oxygen Reduction Reaction on Pt-Based Electrocatalysts through Surface Decoration for Improved OH Reduction Equilibrium and Reduced H2O Adsorption,"Electrochemical energy and substance conversion devices involve complex
electrode processes, characterized by multiple charge transfer steps, competing
pathways, and various intermediates. Such complexity makes it challenging to
enhance electrocatalytic activity. The prevailing strategy typically focuses on
optimizing the geometric and electronic structures of the electrocatalysts to
align the adsorption energies of reaction intermediates with the peak of the
activity Volcano curve. In this study, we demonstrate that surface decoration
can effectively shape the micro reaction environment for the model system of
oxygen reduction reaction (ORR) on Pt electrodes. By applying a partial
hydrophobic I* adlayer on the Pt surface, we can shift the equilibrium of OH*
reduction and weaken H2O* adsorption, which significantly enhances ORR
kinetics. With in situ scan tunneling microscopy (STM) and theoretical
calculations, our study reveals the formation of isolated Pt2 surface units
situated in a hydrophobic valley surrounded by adsorbed iodine atoms. This
minimalist Pt2 active unit exhibits significantly greater activity for ORR
compared to an extended Pt surface. This strategy could pave the way for
developing highly efficient catalysts with potential applications in fuel cell
technology and metal air batteries and extension to other electrochemical
conversion reactions such as ammonia synthesis and CO2 reduction.",http://arxiv.org/pdf/2509.09357v1
2509.09356v1,Curriculum-Based Multi-Tier Semantic Exploration via Deep Reinforcement Learning,"Navigating and understanding complex and unknown environments autonomously
demands more than just basic perception and movement from embodied agents.
Truly effective exploration requires agents to possess higher-level cognitive
abilities, the ability to reason about their surroundings, and make more
informed decisions regarding exploration strategies. However, traditional RL
approaches struggle to balance efficient exploration and semantic understanding
due to limited cognitive capabilities embedded in the small policies for the
agents, leading often to human drivers when dealing with semantic exploration.
In this paper, we address this challenge by presenting a novel Deep
Reinforcement Learning (DRL) architecture that is specifically designed for
resource efficient semantic exploration. A key methodological contribution is
the integration of a Vision-Language Model (VLM) common-sense through a layered
reward function. The VLM query is modeled as a dedicated action, allowing the
agent to strategically query the VLM only when deemed necessary for gaining
external guidance, thereby conserving resources. This mechanism is combined
with a curriculum learning strategy designed to guide learning at different
levels of complexity to ensure robust and stable learning. Our experimental
evaluation results convincingly demonstrate that our agent achieves
significantly enhanced object discovery rates and develops a learned capability
to effectively navigate towards semantically rich regions. Furthermore, it also
shows a strategic mastery of when to prompt for external environmental
information. By demonstrating a practical and scalable method for embedding
common-sense semantic reasoning with autonomous agents, this research provides
a novel approach to pursuing a fully intelligent and self-guided exploration in
robotics.",http://arxiv.org/pdf/2509.09356v1
2509.09355v1,The History of Galaxy Mergers in IllustrisTNG,"The process of galaxy evolution over cosmic time is not yet fully understood,
since there is a debate on the impact of galaxy collisions on the star
formation and metallicity. The local environment of the galaxy mergers could
also have a large impact on the evolution of the galaxies, but it has not yet
been possible to examine it in detail. Modern simulations with larger capacity,
including the newest physical knowledge and new observations with JWST, help us
to answer these questions. Using the IllustrisTNG cosmological simulation, we
processed the catalogue data and the merger tree files of the TNG300-1
simulation. We calculated the galaxies average star formation rate (SFR) and
mass at redshifts between 0 < z < 15. We investigated the environment of galaxy
mergers, with the focus on the local density, and also examined how the SFR
changes in merging galaxies. We compared our findings with JWST results and
highlighted differences in the star formation rate density (SFRD) history
between the models and observations.",http://arxiv.org/pdf/2509.09355v1
2509.09349v1,Classification of Driver Behaviour Using External Observation Techniques for Autonomous Vehicles,"Road traffic accidents remain a significant global concern, with human error,
particularly distracted and impaired driving, among the leading causes. This
study introduces a novel driver behavior classification system that uses
external observation techniques to detect indicators of distraction and
impairment. The proposed framework employs advanced computer vision
methodologies, including real-time object tracking, lateral displacement
analysis, and lane position monitoring. The system identifies unsafe driving
behaviors such as excessive lateral movement and erratic trajectory patterns by
implementing the YOLO object detection model and custom lane estimation
algorithms. Unlike systems reliant on inter-vehicular communication, this
vision-based approach enables behavioral analysis of non-connected vehicles.
Experimental evaluations on diverse video datasets demonstrate the framework's
reliability and adaptability across varying road and environmental conditions.",http://arxiv.org/pdf/2509.09349v1
2509.09344v1,Lifetime of bimerons and antibimerons in two-dimensional magnets,"Soliton-based computing architectures have recently emerged as a promising
avenue to overcome fundamental limitations of conventional information
technologies, the von Neumann bottleneck. In this context, magnetic skyrmions
have been widely considered for in-situ processing devices due to their
mobility and enhanced lifetime in materials with broken inversion symmetry.
However, modern applications in non-volatile reservoir or neuromorphic
computing raise the additional demand for non-linear inter-soliton
interactions. Here we report that solitons in easy-plane magnets, such as
bimerons and antibimerons, show greater versatility and potential for
non-linear interactions than skyrmions and antiskyrmions, making them superior
candidates for this class of applications. Using first-principles and
transition state theory, we predict the coexistence of degenerate bimerons and
antibimerons at zero field in a van der Waals heterostructure
Fe$_3$GeTe$_2$/Cr$_2$Ge$_2$Te$_6$ -- an experimentally feasible system. We
demonstrate that, owing to their distinct structural symmetry, bimerons exhibit
fundamentally different behavior from skyrmions and cannot be regarded as their
in-plane counterparts, as is often assumed. This distinction leads to unique
properties of bimerons and antibimerons, which arise from the unbroken
rotational symmetry in easy-plane magnets. These range from anisotropic
soliton-soliton interactions to strong entropic effects on their lifetime,
driven by the non-local nature of thermal excitations. Our findings reveal a
broader richness of solitons in easy-plane magnets and underline their unique
potential for spintronic devices.",http://arxiv.org/pdf/2509.09344v1
2509.09343v1,Joint Optimisation of Load Balancing and Energy Efficiency for O-RAN Deployments,"Open Radio Access Network (O-RAN) architecture provides an intrinsic
capability to exploit key performance monitoring (KPM) within Radio
Intelligence Controller (RIC) to derive network optimisation through xApps.
These xApps can leverage KPM knowledge to dynamically switch on/off the
associated RUs where such a function is supported over the E2 interface.
Several existing studies employ artificial intelligence (AI)/Machine Learning
(ML) based approaches to realise such dynamic sleeping for increased energy
efficiency (EE). Nevertheless, most of these approaches rely upon offloading
user equipment (UE) to carve out a sleeping opportunity. Such an approach
inherently creates load imbalance across the network. Such load imbalance may
impact the throughput performance of offloaded UEs as they might be allocated a
lower number of physical resource blocks (PRBs). Maintaining the same PRB
allocation while addressing the EE at the network level is a challenging task.
To that end, in this article, we present a comprehensive ML-based framework for
joint optimisation of load balancing and EE for ORAN deployments. We formulate
the problem as a multi-class classification system that predictively evaluates
potential RU configurations before optimising the EE, mapping network
conditions to three load balance categories (Well Balanced, Moderately
Balanced, Imbalanced). Our multi-threshold approach (Conservative, Moderate,
Aggressive) accommodates different operational priorities between energy
savings and performance assurance. Experimental evaluation using 4.26 million
real network measurements from simulations demonstrates that our Random Forest
model achieves 98.3% F1-macro performance, representing 195% improvement over
traditional baseline strategies.",http://arxiv.org/pdf/2509.09343v1
2509.09342v1,CESRec: Constructing Pseudo Interactions for Sequential Recommendation via Conversational Feedback,"Sequential Recommendation Systems (SRS) have become essential in many
real-world applications. However, existing SRS methods often rely on
collaborative filtering signals and fail to capture real-time user preferences,
while Conversational Recommendation Systems (CRS) excel at eliciting immediate
interests through natural language interactions but neglect historical
behavior. To bridge this gap, we propose CESRec, a novel framework that
integrates the long-term preference modeling of SRS with the real-time
preference elicitation of CRS. We introduce semantic-based pseudo interaction
construction, which dynamically updates users'historical interaction sequences
by analyzing conversational feedback, generating a pseudo-interaction sequence
that seamlessly combines long-term and real-time preferences. Additionally, we
reduce the impact of outliers in historical items that deviate from users'core
preferences by proposing dual alignment outlier items masking, which identifies
and masks such items using semantic-collaborative aligned representations.
Extensive experiments demonstrate that CESRec achieves state-of-the-art
performance by boosting strong SRS models, validating its effectiveness in
integrating conversational feedback into SRS.",http://arxiv.org/pdf/2509.09342v1
2509.09339v1,Electrophoretic Beamforming in Molecular Communication: Toward Targeted Extracellular Vesicle Delivery,"Directing extracellular vesicles (EVs), such as exosomes and microvesicles,
toward specific cells is an emerging focus in nanomedicine, owing to their
natural role as carriers of proteins, RNAs, and drugs. EVs can be manipulated
by external electric fields due to their intrinsic surface charge and
biophysical properties. This study investigates the feasibility of using
extremely low-frequency electromagnetic fields to guide EV transport. A
theoretical framework based on the Fokker-Planck equation was developed and
numerically solved to model vesicle trajectories under time-harmonic drift.
Computational simulations were conducted to systematically assess the influence
of key electric field parameters, including phase, frequency, and intensity, on
vesicle displacement and trajectory. The findings demonstrate that frequencies
below 5 Hz combined with field strengths of 200-2000 V/m can induce substantial
directional control of EV motion. Moreover, enhanced directivity was achieved
through the application of multi-component electric fields. Overall, this work
establishes a theoretical foundation for the external-field-based beamforming
of nanoparticles within the framework of molecular communication.",http://arxiv.org/pdf/2509.09339v1
2509.09333v1,Toward Precise Curve Offsetting Constrained to Parametric Surfaces,"Computing offsets of curves on parametric surfaces is a fundamental yet
challenging operation in computer aided design and manufacturing. Traditional
analytical approaches suffer from time-consuming geodesic distance queries and
complex self intersection handling, while discrete methods often struggle with
precision. In this paper, we propose a totally different algorithm paradigm.
Our key insight is that by representing the source curve as a sequence of line
segment primitives, the Voronoi decomposition constrained to the parametric
surface enables localized offset computation. Specifically, the offsetting
process can be efficiently traced by independently visiting the corresponding
Voronoi cells. To address the challenge of computing the Voronoi decomposition
on parametric surfaces, we introduce two key techniques. First, we employ
intrinsic triangulation in the parameter space to accurately capture geodesic
distances. Second, instead of directly computing the surface-constrained
Voronoi decomposition, we decompose the triangulated parameter plane using a
series of plane cutting operations. Experimental results demonstrate that our
algorithm achieves superior accuracy and runtime performance compared to
existing methods. We also present several practical applications enabled by our
approach.",http://arxiv.org/pdf/2509.09333v1
2509.09332v1,OmniEVA: Embodied Versatile Planner via Task-Adaptive 3D-Grounded and Embodiment-aware Reasoning,"Recent advances in multimodal large language models (MLLMs) have opened new
opportunities for embodied intelligence, enabling multimodal understanding,
reasoning, and interaction, as well as continuous spatial decision-making.
Nevertheless, current MLLM-based embodied systems face two critical
limitations. First, Geometric Adaptability Gap: models trained solely on 2D
inputs or with hard-coded 3D geometry injection suffer from either insufficient
spatial information or restricted 2D generalization, leading to poor
adaptability across tasks with diverse spatial demands. Second, Embodiment
Constraint Gap: prior work often neglects the physical constraints and
capacities of real robots, resulting in task plans that are theoretically valid
but practically infeasible.To address these gaps, we introduce OmniEVA -- an
embodied versatile planner that enables advanced embodied reasoning and task
planning through two pivotal innovations: (1) a Task-Adaptive 3D Grounding
mechanism, which introduces a gated router to perform explicit selective
regulation of 3D fusion based on contextual requirements, enabling
context-aware 3D grounding for diverse embodied tasks. (2) an Embodiment-Aware
Reasoning framework that jointly incorporates task goals and embodiment
constraints into the reasoning loop, resulting in planning decisions that are
both goal-directed and executable. Extensive experimental results demonstrate
that OmniEVA not only achieves state-of-the-art general embodied reasoning
performance, but also exhibits a strong ability across a wide range of
downstream scenarios. Evaluations of a suite of proposed embodied benchmarks,
including both primitive and composite tasks, confirm its robust and versatile
planning capabilities. Project page: https://omnieva.github.io",http://arxiv.org/pdf/2509.09332v1
2509.09329v1,Automated selection of nuclear coordinates for reduced dimensionality nonadiabatic dynamics,"Poor scaling of dynamics simulations with number of dimensions is currently a
major limiting factor in the simulation of photochemical processes. In this
work, we investigate ways to reduce the dimensionality of many-atom systems
with a view toward enhancing computational efficiency while maintaining
accuracy. Using mixed quantum-classical Trajectory Surface Hopping (TSH)
simulations of three photoreactive molecules - trans-azomethane (tAZM),
butyrolactone (Bulac), and furanone (Fur) - we explore two different
dimensionality reduction techniques: Principal Component Analysis (PCA) and
Normal Mode Variance (NMV). Dynamics simulations are run in full dimensionality
and reduced dimensionality, employing either PCA or NMV, and the impact of the
dimensionality reduction on selected electronic and geometric properties of the
dynamics is evaluated. For all three molecules, both PCA and NMV can be used to
select lower-dimensional spaces in which the full-dimensionality dynamics
results are reproduced. PCA reduction outperforms NMV in all systems, allowing
for a more significant dimensionality reduction without loss of accuracy. The
improved accuracy of PCA is, for tAZM, mostly seen in the electronic properties
while for both Fur and Bulac the advantage is clear in the ring-opening
reaction itself as well. The present approach opens routes to simulation of
larger photochemically relevant systems, through the use of automated
dimensionality reduction, avoiding human bias.",http://arxiv.org/pdf/2509.09329v1
2509.09322v1,ORCA: Unveiling Obscure Containers In The Wild,"Modern software development increasingly depends on open-source libraries and
third-party components, which are often encapsulated into containerized
environments. While improving the development and deployment of applications,
this approach introduces security risks, particularly when outdated or
vulnerable components are inadvertently included in production environments.
Software Composition Analysis (SCA) is a critical process that helps identify
and manage packages and dependencies inside a container. However, unintentional
modifications to the container filesystem can lead to incomplete container
images, which compromise the reliability of SCA tools. In this paper, we
examine the limitations of both cloud-based and open-source SCA tools when
faced with such obscure images. An analysis of 600 popular containers revealed
that obscure containers exist in well-known registries and trusted images and
that many tools fail to analyze such containers. To mitigate these issues, we
propose an obscuration-resilient methodology for container analysis and
introduce ORCA (Obscuration-Resilient Container Analyzer), its open-source
implementation. We reported our findings to all vendors using their appropriate
channels. Our results demonstrate that ORCA effectively detects the content of
obscure containers and achieves a median 40% improvement in file coverage
compared to Docker Scout and Syft.",http://arxiv.org/pdf/2509.09322v1
2509.09321v1,"Towards Adaptive ML Benchmarks: Web-Agent-Driven Construction, Domain Expansion, and Metric Optimization","Recent advances in large language models (LLMs) have enabled the emergence of
general-purpose agents for automating end-to-end machine learning (ML)
workflows, including data analysis, feature engineering, model training, and
competition solving. However, existing benchmarks remain limited in task
coverage, domain diversity, difficulty modeling, and evaluation rigor, failing
to capture the full capabilities of such agents in realistic settings. We
present TAM Bench, a diverse, realistic, and structured benchmark for
evaluating LLM-based agents on end-to-end ML tasks. TAM Bench features three
key innovations: (1) A browser automation and LLM-based task acquisition system
that automatically collects and structures ML challenges from platforms such as
Kaggle, AIcrowd, and Biendata, spanning multiple task types and data modalities
(e.g., tabular, text, image, graph, audio); (2) A leaderboard-driven difficulty
modeling mechanism that estimates task complexity using participant counts and
score dispersion, enabling scalable and objective task calibration; (3) A
multi-dimensional evaluation framework incorporating performance, format
compliance, constraint adherence, and task generalization. Based on 150 curated
AutoML tasks, we construct three benchmark subsets of different sizes -- Lite,
Medium, and Full -- designed for varying evaluation scenarios. The Lite
version, with 18 tasks and balanced coverage across modalities and difficulty
levels, serves as a practical testbed for daily benchmarking and comparative
studies.",http://arxiv.org/pdf/2509.09321v1
2509.09320v1,Quantum Coherence and Anomalous Work Extraction in Qubit Gate Dynamics,"We develop a framework based on the Kirkwood-Dirac quasiprobability
distribution to quantify the contribution of coherence to work extraction
during generic, cyclic quantum evolutions. In particular, we focus on
``anomalous processes'', counterintuitive scenarios in which, due to the
negativity of the quasiprobability distribution, work can be extracted, even
when individual processes are associated with energy gain. Applying this
framework to qubits undergoing sequences of single- and two-qubit gate
operations, we identify specific conditions under which such anomalous work
exchanges occur. Furthermore, we analyze the quasiprobabilistic structure of
deep quantum circuits and establish a compositional relation linking the work
statistics of full circuits to those of their constituent gates. Our work
highlights the role of coherence in the thermodynamics of quantum computation
and provides a foundation for systematically studying potential thermodynamic
relevance of specific quantum circuits.",http://arxiv.org/pdf/2509.09320v1
2509.09318v1,Efficient Transformer-Based Piano Transcription With Sparse Attention Mechanisms,"This paper investigates automatic piano transcription based on
computationally-efficient yet high-performant variants of the Transformer that
can capture longer-term dependency over the whole musical piece. Recently,
transformer-based sequence-to-sequence models have demonstrated excellent
performance in piano transcription. These models, however, fail to deal with
the whole piece at once due to the quadratic complexity of the self-attention
mechanism, and music signals are thus typically processed in a sliding-window
manner in practice. To overcome this limitation, we propose an efficient
architecture with sparse attention mechanisms. Specifically, we introduce
sliding-window self-attention mechanisms for both the encoder and decoder, and
a hybrid global-local cross-attention mechanism that attends to various spans
according to the MIDI token types. We also use a hierarchical pooling strategy
between the encoder and decoder to further reduce computational load. Our
experiments on the MAESTRO dataset showed that the proposed model achieved a
significant reduction in computational cost and memory usage, accelerating
inference speed, while maintaining transcription performance comparable to the
full-attention baseline. This allows for training with longer audio contexts on
the same hardware, demonstrating the viability of sparse attention for building
efficient and high-performance piano transcription systems. The code is
available at https://github.com/WX-Wei/efficient-seq2seq-piano-trans.",http://arxiv.org/pdf/2509.09318v1
2509.09313v1,Cross-Domain Evaluation of Transformer-Based Vulnerability Detection on Open & Industry Data,"Deep learning solutions for vulnerability detection proposed in academic
research are not always accessible to developers, and their applicability in
industrial settings is rarely addressed. Transferring such technologies from
academia to industry presents challenges related to trustworthiness, legacy
systems, limited digital literacy, and the gap between academic and industrial
expertise. For deep learning in particular, performance and integration into
existing workflows are additional concerns. In this work, we first evaluate the
performance of CodeBERT for detecting vulnerable functions in industrial and
open-source software. We analyse its cross-domain generalisation when
fine-tuned on open-source data and tested on industrial data, and vice versa,
also exploring strategies for handling class imbalance. Based on these results,
we develop AI-DO(Automating vulnerability detection Integration for Developers'
Operations), a Continuous Integration-Continuous Deployment (CI/CD)-integrated
recommender system that uses fine-tuned CodeBERT to detect and localise
vulnerabilities during code review without disrupting workflows. Finally, we
assess the tool's perceived usefulness through a survey with the company's IT
professionals. Our results show that models trained on industrial data detect
vulnerabilities accurately within the same domain but lose performance on
open-source code, while a deep learner fine-tuned on open data, with
appropriate undersampling techniques, improves the detection of
vulnerabilities.",http://arxiv.org/pdf/2509.09313v1
2509.09311v1,Image Recognition with Vision and Language Embeddings of VLMs,"Vision-language models (VLMs) have enabled strong zero-shot classification
through image-text alignment. Yet, their purely visual inference capabilities
remain under-explored. In this work, we conduct a comprehensive evaluation of
both language-guided and vision-only image classification with a diverse set of
dual-encoder VLMs, including both well-established and recent models such as
SigLIP 2 and RADIOv2.5. The performance is compared in a standard setup on the
ImageNet-1k validation set and its label-corrected variant. The key factors
affecting accuracy are analysed, including prompt design, class diversity, the
number of neighbours in k-NN, and reference set size. We show that language and
vision offer complementary strengths, with some classes favouring textual
prompts and others better handled by visual similarity. To exploit this
complementarity, we introduce a simple, learning-free fusion method based on
per-class precision that improves classification performance. The code is
available at: https://github.com/gonikisgo/bmvc2025-vlm-image-recognition.",http://arxiv.org/pdf/2509.09311v1
2509.09307v1,Can Multimodal LLMs See Materials Clearly? A Multimodal Benchmark on Materials Characterization,"Materials characterization is fundamental to acquiring materials information,
revealing the processing-microstructure-property relationships that guide
material design and optimization. While multimodal large language models
(MLLMs) have recently shown promise in generative and predictive tasks within
materials science, their capacity to understand real-world characterization
imaging data remains underexplored. To bridge this gap, we present MatCha, the
first benchmark for materials characterization image understanding, comprising
1,500 questions that demand expert-level domain expertise. MatCha encompasses
four key stages of materials research comprising 21 distinct tasks, each
designed to reflect authentic challenges faced by materials scientists. Our
evaluation of state-of-the-art MLLMs on MatCha reveals a significant
performance gap compared to human experts. These models exhibit degradation
when addressing questions requiring higher-level expertise and sophisticated
visual perception. Simple few-shot and chain-of-thought prompting struggle to
alleviate these limitations. These findings highlight that existing MLLMs still
exhibit limited adaptability to real-world materials characterization
scenarios. We hope MatCha will facilitate future research in areas such as new
material discovery and autonomous scientific agents. MatCha is available at
https://github.com/FreedomIntelligence/MatCha.",http://arxiv.org/pdf/2509.09307v1
2509.09306v1,"Listening for ""You"": Enhancing Speech Image Retrieval via Target Speaker Extraction","Image retrieval using spoken language cues has emerged as a promising
direction in multimodal perception, yet leveraging speech in multi-speaker
scenarios remains challenging. We propose a novel Target Speaker Speech-Image
Retrieval task and a framework that learns the relationship between images and
multi-speaker speech signals in the presence of a target speaker. Our method
integrates pre-trained self-supervised audio encoders with vision models via
target speaker-aware contrastive learning, conditioned on a Target Speaker
Extraction and Retrieval module. This enables the system to extract spoken
commands from the target speaker and align them with corresponding images.
Experiments on SpokenCOCO2Mix and SpokenCOCO3Mix show that TSRE significantly
outperforms existing methods, achieving 36.3% and 29.9% Recall@1 in 2 and 3
speaker scenarios, respectively - substantial improvements over single speaker
baselines and state-of-the-art models. Our approach demonstrates potential for
real-world deployment in assistive robotics and multimodal interaction systems.",http://arxiv.org/pdf/2509.09306v1
2509.09305v1,Dust growth and planet formation by disc fragmentation,"It is often argued that gravitational instability of realistic protoplanetary
discs is only possible at distances larger than $\sim 50$ au from the central
star, requiring high disc masses and accretion rates, and that therefore disc
fragmentation results in the production of brown dwarfs rather than gas giant
planets. However, the effects of dust growth on opacity can be very significant
but have not been taken into account systematically in the models of
fragmenting discs. We employ dust opacity that depends on both temperature and
maximum grain size to evaluate analytically the properties of a critically
fragmenting protoplanetary disc. We find that dust growth may promote disc
fragmentation at disc radii as small as $\sim 30$ au. As a result, the critical
disc masses and accretion rates are smaller, and the initial fragment masses
are in the gas giant planet mass regime. While this suggests that formation of
gas giant planets by disc fragmentation may be more likely than usually
believed, we caution that numerical models of the process are needed to
evaluate the effects not taken into account here, e.g., dust grain mobility and
fragment evolution after disc fragmentation.",http://arxiv.org/pdf/2509.09305v1
2509.09303v1,From scratch to silver: Creating trustworthy training data for patent-SDG classification using Large Language Models,"Classifying patents by their relevance to the UN Sustainable Development
Goals (SDGs) is crucial for tracking how innovation addresses global
challenges. However, the absence of a large, labeled dataset limits the use of
supervised learning. Existing methods, such as keyword searches, transfer
learning, and citation-based heuristics, lack scalability and generalizability.
This paper frames patent-to-SDG classification as a weak supervision problem,
using citations from patents to SDG-tagged scientific publications (NPL
citations) as a noisy initial signal. To address its sparsity and noise, we
develop a composite labeling function (LF) that uses large language models
(LLMs) to extract structured concepts, namely functions, solutions, and
applications, from patents and SDG papers based on a patent ontology.
Cross-domain similarity scores are computed and combined using a rank-based
retrieval approach. The LF is calibrated via a custom positive-only loss that
aligns with known NPL-SDG links without penalizing discovery of new SDG
associations. The result is a silver-standard, soft multi-label dataset mapping
patents to SDGs, enabling the training of effective multi-label regression
models. We validate our approach through two complementary strategies: (1)
internal validation against held-out NPL-based labels, where our method
outperforms several baselines including transformer-based models, and zero-shot
LLM; and (2) external validation using network modularity in patent citation,
co-inventor, and co-applicant graphs, where our labels reveal greater thematic,
cognitive, and organizational coherence than traditional technological
classifications. These results show that weak supervision and semantic
alignment can enhance SDG classification at scale.",http://arxiv.org/pdf/2509.09303v1
2509.09299v1,"Towards Efficient and Secure Cloud Control Systems: Advances, Challenges, and Future Directions","Networked Control Systems (NCSs) have been instrumental in realizing fully
connected and responsive intelligent environments within the context of
real-time virtual control and management. However, traditional NCSs face
considerable challenges in handling the vast amounts of data generated by
large-scale control applications, particularly in terms of data acquisition,
storage, and computational processing. To address these challenges, the
emergence of cloud computing and advancements in control theory have empowered
the new paradigm known as Cloud Control Systems (CCSs). Recently, CCSs have
received substantial attention from industries for their potential properties,
such as large-scale data management, complex computations, and data-centric
optimized decisions. This study presents an extensive review of recent progress
in CCSs spanning over multiple studies published between 2012 and 2025.
Specifically, the focus is on providing a taxonomy of the current findings in
CCS research, encompassing various perspectives, such as its efficient
implementations in industrial automation, security and privacy considerations,
and cloud-based control techniques. Each category is examined in depth through
selected state-of-the-art analyses of different approaches and contrasting
methodologies. Furthermore, we discuss future directions aimed at designing
more efficient and practical CCSs. The insights gained from this study can help
researchers, practitioners, and decision-makers in their domain for effective
CCS design and deployment.",http://arxiv.org/pdf/2509.09299v1
